Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Vibration Levels,Operational Hours,Failure Type
1,0.1627104346158968,-1.273841544376895,-0.5173437684529,0.822551157320589,34.77481431214159,57.78589160686052,Overstrain Failure
0,-1.240515866993041,-0.22143249531257747,-0.5369017778940856,1.3119179299427213,27.37372953053657,145.3081128493534,Overstrain Failure
0,-0.9747521642497922,-0.6547161471568326,0.20226811795209382,-0.4917511713932443,32.29379961338203,120.29517880365509,Overstrain Failure
0,-1.2013876681642295,-0.2533285155434121,-0.36101330465737164,0.5075492276463566,27.20225020357911,143.01185857430104,Overstrain Failure
1,0.005643969844644797,-1.0909318224558398,-0.5362660919945947,0.5781099221188865,29.159296967851006,70.31792371449338,Overstrain Failure
1,-0.47962035538287195,-0.8416894802571206,-0.30733700417561227,0.49003366866777376,26.5211330456663,97.56811660493574,Overstrain Failure
0,-1.2032566005552594,-0.2821775513927016,-0.2893792611511937,0.39072060946936715,27.951578320225316,141.94056629330487,Overstrain Failure
1,-0.6947342799536232,-0.6663356869465347,-0.42721583155613746,0.9777425498106476,26.804937795462543,111.0115817085697,Overstrain Failure
0,-1.0741585596039582,-0.4926505018066945,-0.011613478975184888,-0.10784904609684842,30.404800985776447,129.71158218373583,Overstrain Failure
1,-0.8087551825212087,-0.832160710657545,0.22301646250177332,-0.5050868181191942,34.017906802260626,108.57795686204527,Overstrain Failure
1,-0.49201964437561707,-0.9612569051529591,-0.021028608704350443,-0.22666835868253243,29.9362473568118,93.73225418622575,Overstrain Failure
1,-0.5526089421334223,-0.9365617041866351,0.025655510078796018,-0.2799278667214541,30.717040320349035,96.57213349094593,Overstrain Failure
1,0.3648158386220911,-1.0909318224558398,-1.0453641402497995,1.5666724474978244,35.876432400239246,53.21911718110919,Overstrain Failure
1,-0.953327130902628,-0.4555393034609422,-0.5713246232236788,1.5640273766043895,27.14610529314604,127.17224622491426,Overstrain Failure
1,-0.1738642186758141,-1.0909318224558398,-0.21741403458302344,-0.04365389059524437,25.94247755890614,78.68417770128232,Overstrain Failure
0,-1.240515866993041,-0.22143249531257747,-0.3768080788338385,0.568344157564,27.24919746092917,145.4629750807778,Overstrain Failure
1,-1.1260004427070411,-0.40813090715351774,-0.36844353649132916,1.2316286556064373,29.610462597151077,134.3851014111127,Overstrain Failure
1,0.23651505994062244,-1.0296471891860683,-0.9699915212665423,1.5048140675986676,37.942759965017274,59.2330096663197,Overstrain Failure
1,-1.1240740034863188,-0.411271646885824,-0.3623382059434798,1.215083419547519,29.645545355351995,134.2045132519101,Overstrain Failure
1,-0.10999198102031943,-1.1256428534671872,-0.20008703866367306,-0.026460712856884228,27.780310759730583,74.51144251391928,Overstrain Failure
1,-0.884965317553898,-0.8010987134080307,0.29418524819661446,-0.6012437772267436,34.890527280739896,112.11058982106637,Overstrain Failure
1,0.2482400273322079,-1.0909318224558398,-0.9012901302260198,1.2877713049743624,33.65016904682438,58.82780616429964,Overstrain Failure
1,-0.0027211985629613245,-1.183938594984371,-0.3938868592036635,0.44430401832946576,30.381391908622746,68.12448029708584,Overstrain Failure
1,-0.06142379574973311,-1.1520369778469388,-0.24809996384357236,0.10791615120697462,29.044521212123094,71.50897573688394,Overstrain Failure
1,0.18279408481660864,-1.0909318224558398,-0.8028163855563215,1.0963236015413373,32.43865160103708,61.92753325993064,Overstrain Failure
1,-0.23567333104958071,-1.0657394451201305,-0.2086594937714441,-0.024491335634354933,26.54588231724769,81.68576189824235,Overstrain Failure
1,-1.0495473409420983,-0.5327750131228625,-0.126146010225058,0.5750106826484407,31.002764858275096,127.21823896118781,Overstrain Failure
1,-0.5911675825673046,-0.9208458367027561,0.17548768081152447,-0.5760138653218438,30.743375072459486,98.0194144636359,Overstrain Failure
1,-0.3548824883143198,-1.017151753817839,-0.09774534036982513,-0.17394283173685576,27.914448548747274,87.21286053614264,Overstrain Failure
1,-0.5780117398887579,-0.9262079417419451,0.10985777171790623,-0.45367805709352993,30.476056783980358,97.55818476080748,Overstrain Failure
1,-0.7942428240407738,-0.8380757092205299,0.22832094324066804,-0.525013428430297,33.86679882719686,107.85181959881746,Overstrain Failure
0,-1.139619187768714,-0.38592780141353566,-0.15245777413203562,0.14495636130326633,29.160866565613002,135.91242749269895,Overstrain Failure
0,-1.1114217570168805,-0.4318990369233867,-0.0917885234569506,0.03605940799398255,29.696696356065054,133.24138825729398,Overstrain Failure
1,0.014977260411365101,-1.1935567292608684,-0.4070947143245908,0.48477022991762697,30.8514157164727,67.01842165358227,Overstrain Failure
1,-1.087905857386872,-0.4702378121696682,-0.296522358665326,1.0188087412813378,30.733432172599883,130.96856070493402,Overstrain Failure
1,-1.011575704100357,-0.5946814710306529,-0.07902720575139038,0.4204433992535801,32.3381769739136,123.890509052852,Overstrain Failure
1,-0.1882477507779301,-1.0792068403546413,-0.27244083321488544,0.0821542307310037,25.859062149895685,79.71403900502544,Overstrain Failure
1,-0.884965317553898,-0.8010987134080307,0.32656614693739505,-0.6771091473693768,34.60577481935689,112.00807893496848,Overstrain Failure
1,-0.71627308526711,-0.8698548920063112,0.18241398906595246,-0.4845651560816691,32.89289041705502,104.15782938641435,Overstrain Failure
1,-1.204327052929582,-0.2804323562848509,-0.6166786434997203,1.9043372684122413,28.184041510217114,141.72759018756196,Overstrain Failure
0,-0.9393144684776816,-0.7124914342957225,0.1821820012424148,-0.40290955101756654,33.81435548377048,117.24326651762195,Overstrain Failure
1,-1.1530654615271256,-0.364005881536574,-0.4542188282331686,1.464076749738084,29.11757629128969,136.92222891294435,Overstrain Failure
1,0.3087154780140506,-1.0443610404779513,-1.0761702428456,1.6984854523920374,38.35727450696178,55.90725882212283,Overstrain Failure
1,-0.0743632068128316,-1.1450051230823963,-0.3404224718855818,0.2804998889052329,28.478771484524273,72.60172108836997,Overstrain Failure
1,0.13177390471621503,-1.0083018033387925,-0.8424652821363652,1.2859589238193432,37.574524156530764,64.14159299344492,Overstrain Failure
1,-1.0555866357972068,-0.37218071976577505,-0.6283118664239361,1.795871357963932,27.281018610630277,133.56291613765165,Overstrain Failure
1,-0.8115550975635366,-0.8310195113497842,0.32715033877752986,-0.7464693577801356,33.15722289771206,108.38635604993324,Overstrain Failure
0,-0.9134924699074553,-0.7545899214967141,0.22948163464121857,-0.4832834432876958,34.37767083428643,114.82338840544593,Overstrain Failure
1,-0.511984692056419,-0.9531194801781642,0.06213324870367776,-0.3785866996161889,30.341154482427804,94.47921128537811,Overstrain Failure
1,-0.5931316829054707,-0.9200453017178001,0.056878325223196,-0.315548369314753,31.239242623873555,98.47147375643458,Overstrain Failure
1,0.5341042339822603,-1.096039082702938,-1.3242906567792723,2.1180002240593674,39.017621383091395,45.146167484081985,Overstrain Failure
1,-1.1210093873198355,-0.3188502453615688,-0.6647706998174046,1.9441986083270066,27.367332351890454,137.65148678147764,Overstrain Failure
0,-1.099058090154888,-0.45205594575952357,-0.11042953781332615,0.09431054620326396,30.329496091765858,132.2134514397959,Overstrain Failure
1,-0.19557382712197102,-1.0820833432141574,-0.12069116297600424,-0.22257645731690345,26.35838386338353,79.47755045893194,Overstrain Failure
1,-0.26950224924387645,-1.0519513346089164,-0.1924784998579132,-0.031070003306443827,27.068743972336353,83.30264749395363,Overstrain Failure
0,-1.240515866993041,-0.22143249531257747,-0.4357334714249873,0.842029984770784,27.29503375014529,145.40597522483225,Overstrain Failure
1,-0.9654233914198832,-0.44567882989649776,-0.5780656351288425,1.5914521641659354,27.16206416794422,127.92819754918432,Overstrain Failure
1,-1.1797566914041735,-0.3204902568144332,-0.5388094965372059,1.6933145550465865,28.631497128350674,139.4243167122891,Overstrain Failure
1,-0.884965317553898,-0.8010987134080307,0.31941700658269834,-0.6603593905589633,34.668643219924434,112.0307115591728,Overstrain Failure
1,-0.9100757234231809,-0.7601603601188862,0.21018685799193493,-0.3752325956017719,34.472085518728704,114.4784736384635,Overstrain Failure
1,-1.0829226700723276,-0.4783620728387626,-0.23192013187469507,0.8616549188453557,30.394960267734803,130.34690722415428,Overstrain Failure
1,-1.0372786611856317,-0.552777061232965,-0.08726373224130202,0.469641044967426,31.226192164317602,126.06814905996825,Overstrain Failure
1,0.33814343903755173,-1.0909318224558398,-1.0365639954789594,1.5507639526496462,35.31443649458649,54.56969587447837,Overstrain Failure
1,-0.7210514890475204,-0.8679072932385027,0.15544067279361673,-0.4279930781277401,32.88770016058255,104.46719946328726,Overstrain Failure
0,-0.9514688251226823,-0.6926757710632943,0.2523642685726178,-0.5816701684864186,32.73624796391809,118.0896334514174,Overstrain Failure
0,-1.240515866993041,-0.22143249531257747,-0.6142545939476469,1.6711920648692855,27.433899957790455,145.2332877327415,Overstrain Failure
1,0.2347085611993573,-1.0909318224558398,-0.8809299048284653,1.2481879784052858,33.39967823476035,59.46869925260091,Overstrain Failure
0,-0.6990724198663353,-0.6627993780296477,-0.2514752565796584,0.1601018839702869,26.672077351590097,111.45502852435467,Overstrain Failure
1,-0.7125874904547921,-0.8713570798173409,0.2663940903184709,-0.6844946917586567,32.08926393284879,103.71048361860538,Overstrain Failure
1,-1.1996855708611707,-0.287999523207242,-0.6150274949449811,1.8950693487211197,28.383405264925546,141.33382988834848,Overstrain Failure
1,-0.4507527343766708,-0.9780766187557942,-0.00854609240604659,-0.294134535415406,29.01507524871723,91.65785720069937,Overstrain Failure
1,-0.9875880693433947,-0.6337893321844533,0.07021722280350462,0.042873066464111376,32.13111716776935,121.41005633949773,Overstrain Failure
1,0.12391774223870711,-1.0909318224558398,-0.6391184803864343,0.7751930551220108,31.512339237298487,64.50685753780144,Overstrain Failure
1,-0.9398490657825586,-0.7116198620300886,0.12535069075793265,-0.14183418858814462,33.84613870332534,117.23933872259046,Overstrain Failure
1,0.19509762505899586,-1.0909318224558398,-0.7591547899274828,1.0090571298066193,32.801829044891555,61.17158819380252,Overstrain Failure
1,-0.884965317553898,-0.8010987134080307,0.34230037029979044,-0.7139729382372834,34.46741056744841,111.95826780428143,Overstrain Failure
1,-0.2107159926579907,-1.0759116456567421,-0.2318802103873119,0.006797465049607057,26.259362629209082,80.5286220090354,Overstrain Failure
0,-0.8814763588268653,-0.5141096887157348,-0.2912514160793471,0.2862691948027535,26.86459712251169,122.91414731822537,Overstrain Failure
1,-1.1927246547547037,-0.2993481427503148,-0.579907965637984,1.8046899945257897,28.395335033179858,140.639958817624,Overstrain Failure
1,0.28059608597983143,-1.3440286020476238,-0.597019791060438,1.138629156695072,39.6197501771634,49.691760542344504,Overstrain Failure
0,-0.18457315334580104,-1.0822022512742224,-0.2672055973226953,0.05783352677817605,25.850418863990175,79.48915051121014,Overstrain Failure
1,-0.655739144164797,-0.8945275305105701,0.1051174411447055,-0.3705818935448305,32.04604295041991,101.40594634699248,Overstrain Failure
1,-0.884965317553898,-0.8010987134080307,0.37383210103354214,-0.7878487883952413,34.19012555414537,111.85844519949234,Overstrain Failure
1,-0.9689029928606944,-0.4428423732929899,-0.580004749676208,1.5993411584693376,27.166654886180016,128.1456539534475,Overstrain Failure
0,-1.1272739848848876,-0.40605460779472946,-0.12589598504616506,0.09727985510433701,29.39545983521075,134.74301168450194,Overstrain Failure
1,-0.34436645098860785,-1.0214379176246207,-0.009290953305548522,-0.3555130332506591,28.00768782394797,86.45160542987674,Overstrain Failure
1,-0.5974235816564102,-0.9182959943961468,0.11243788292838791,-0.4229097348098387,31.408358944612274,98.52706917107827,Overstrain Failure
1,0.10795784607070841,-1.2440865386231534,-0.4155451350037669,0.5765557293796253,33.453457655595486,61.037866936498716,Overstrain Failure
0,-1.240515866993041,-0.22143249531257747,-0.5185595690052887,1.226725411203626,27.35946167835062,145.32585568004845,Overstrain Failure
1,0.07421638902660216,-1.0909318224558398,-0.6394441140132721,0.7787034450573538,30.428690897336846,67.07011678283192,Overstrain Failure
1,0.3719895812238583,-1.3603401442835832,-0.7115270056771674,1.3330665800194619,39.92952914424782,45.46533520048674,Overstrain Failure
1,-0.0835291747377307,-1.1400239261090535,-0.33358217146333885,0.25954258420444987,28.235347853521073,73.17454486156501,Overstrain Failure
1,-0.1738642186758141,-1.0909318224558398,-0.14146434232465654,-0.19422097260052418,26.107898707350685,78.47259031216005,Overstrain Failure
1,-0.10757329951975858,-1.1269572731846451,-0.20247806837321347,-0.019768784109621157,27.843268072567824,74.36192054168158,Overstrain Failure
1,-0.6935848834273763,-0.879102229815645,0.25216694415941954,-0.6675170926922973,31.878627987215776,102.81981294853746,Overstrain Failure
1,-1.2185927825375944,-0.2571744495166197,-0.6618900334186304,2.0268585820245986,27.924245542083778,143.0648874258452,Overstrain Failure
1,-0.04498918617236866,-1.0909318224558398,-0.35427726487658595,0.22024324408612583,28.452433067351087,72.4213142353602,Overstrain Failure
0,-0.9086081019518079,-0.7625530735860667,0.23842861111396044,-0.49848659120853617,34.48422491992397,114.36565562866103,Overstrain Failure
1,-0.4499983048258661,-0.8658364012022615,-0.38659880421347786,0.6127334085362031,26.273462385495993,95.98370095206909,Overstrain Failure
1,0.12872841814412056,-1.0909318224558398,-0.6472311065836676,0.7909987044803766,31.599489107484786,64.28144413115466,Overstrain Failure
1,-0.9412031828829557,-0.7094121986199666,0.12149226924122558,-0.1312190292174651,33.81767010626808,117.36490523027977,Overstrain Failure
1,-0.93466146285979,-0.7200773884548561,0.23795385517812673,-0.41168744530763757,33.094973861344776,116.44861331295424,Overstrain Failure
1,-0.3194498581885101,-1.0315935109284762,-0.1307124400739963,-0.12952124781953422,27.507668547981837,85.57003672797941,Overstrain Failure
0,-0.9566540219788154,-0.6842221673312331,0.24120786178389111,-0.5616452185216045,32.63771476884343,118.58080813920805,Overstrain Failure
1,-0.7685893967441666,-0.8485316241429485,0.2871743466555115,-0.6926036278657222,32.66396039503772,106.39426356371773,Overstrain Failure
1,-0.7681557281370835,-0.8487083803325896,0.2867708542769466,-0.6920599412595221,32.65898171533783,106.37415664221517,Overstrain Failure
1,0.504272850151469,-1.1446742077872076,-1.2115334978022498,1.9735613567599863,39.185425279768616,45.20489884791902,Overstrain Failure
1,0.29915825593190115,-1.0909318224558398,-0.9346405255535671,1.3509520892522673,34.68698419780322,56.29562860640261,Overstrain Failure
0,-1.0545396678237617,-0.5246358519049847,-0.028882594418195517,-0.04425808049489399,31.30068004608577,128.04146004669295,Overstrain Failure
1,-1.112933491207416,-0.42943440498180874,-0.3270313510977952,1.119403055750413,29.84842738469968,133.16017996416366,Overstrain Failure
1,-0.10837209589873303,-1.126523171501346,-0.3150426079933714,0.20274109060393775,27.575586208784145,74.72709402530089,Overstrain Failure
1,-0.02089941407285767,-0.9771882368409359,-0.7012071281510736,1.0715076680836644,37.43021957030946,71.4377466483908,Overstrain Failure
0,-0.3694887288657598,-0.9314651584786788,-0.2851273141642018,0.14132680033090894,26.094382238846148,91.04364735921938,Overstrain Failure
1,-0.08730175187774869,-0.9636559866135079,-0.5757325493290404,0.828203476882577,36.804325457148906,74.40834165620507,Overstrain Failure
1,0.4264730049777863,-1.2715139555850727,-0.9174643536956353,1.5968667462553585,39.62305557057509,45.35806944970128,Overstrain Failure
